"","id","country","year","referendum","protestfinal","ethfrac","lang","relig","win","gwf","protest_cnts","sample_geddes","psyhint","infl","efw","gini","turnout","country_name","type","boycottopp","nelda_index","neldaindex","pop","gwf1","phat","ethfrac1","new_nelda","gwf2"
"31",112,"Gambia",1997,0,0,0.786400020122528,0.807600021362305,0.0970000028610229,1,"personal",0,1,6,2.78122997283936,36.9700012207031,50.2299995422363,73.2099990844727,24,0,0,2,0.326107978820801,1126986,6,0.311437249183655,3,0.451394528150558,1
"32",16,"Armenia",2007,0,1,0.12720000743866,0.129099994897842,0.457599997520447,1,"personal",0,1,3,4.4073600769043,18.5799999237061,30.2299995422363,59.3499984741211,4,0,0,1,-0.616713464260101,2989882,6,0.311437249183655,1,0.26322340965271,1
"33",142,"Iran",2000,0,1,0.66839998960495,0.746200025081635,0.115199998021126,1,"",0,1,1,14.4767999649048,33.5999984741211,38.2799987792969,NA,32,0,0,4,3.074866771698,65911052,NA,NA,2,1,NA
"34",17,"Armenia",2008,0,1,0.12720000743866,0.129099994897842,0.457599997520447,1,"personal",0,1,3,8.94995021820068,18.5799999237061,30.8600006103516,69.8099975585938,4,1,0,3,1.87771654129028,2977488,6,0.311437249183655,1,0.761069178581238,1
"35",235,"Russia",2007,0,0,0.245199993252754,0.248500004410744,0.43979999423027,1,"personal",1,1,1,9.00722980499268,15.3000001907349,43.7099990844727,63.7099990844727,52,0,0,0,-1.93558049201965,142114903,6,0.311437249183655,1,1.59274138322729e-09,1
"36",39,"Burkina Faso",2005,0,1,0.73769998550415,0.722800016403198,0.579800009727478,1,"personal",0,1,5,6.41504001617432,46.8699989318848,39.7900009155273,57.7000007629395,8,1,0,0,-1.93558049201965,13421929,6,0.311437249183655,3,1.59274138322729e-09,1
"37",299,"Tunisia",1999,0,0,0.0394000001251698,0.0124000003561378,0.0104000000283122,1,"party-based",0,1,6,2.69011998176575,48.060001373291,40.810001373291,92,65,1,0,NA,NA,9455900,2,0.135978117585182,1,NA,2
"38",181,"Mexico",1994,0,1,0.541800022125244,0.151099994778633,0.17960000038147,1,"party-based",3,1,1,6.96577978134155,24.4799995422363,51.8899993896484,78.5,40,1,0,3,1.64497518539429,93541577,2,0.135978117585182,2,0.714617967605591,2
"39",141,"Indonesia",1999,0,0,0.735099971294403,0.76800000667572,0.233999997377396,0,"party-personal-military",9,1,0,20.4890995025635,20.7000007629395,28.9899997711182,93.3000030517578,31,0,0,0,-1.93558049201965,205946831,5,0.359868705272675,3,1.59274138322729e-09,NA
"40",233,"Russia",2003,0,0,0.245199993252754,0.248500004410744,0.43979999423027,1,"personal",NA,1,NA,NA,13.3999996185303,37.2599983215332,55.7000007629395,52,0,0,NA,NA,144667468,6,0.311437249183655,1,NA,1
"41",150,"Kazakhstan",1999,0,0,0.61710000038147,0.66210001707077,0.589800000190735,1,"personal",0,1,5,8.29603004455566,16.3400001525879,41.1100006103516,62.560001373291,34,0,0,2,0.813178300857544,14928426,6,0.311437249183655,2,0.548605442047119,1
"42",307,"Uzbekistan",2000,0,0,0.412499994039536,0.412000000476837,0.213300004601479,1,"party-personal",NA,1,NA,NA,NA,34.5499992370605,95.0999984741211,67,1,0,3,1.87771654129028,24650400,4,0.575099050998688,2,0.761069178581238,NA
"43",161,"Kyrgyz Republic",2005,0,0,0.67519998550415,0.594900012016296,0.446999996900558,0,"personal",4,1,6,4.35484981536865,33.25,39.4900016784668,59,36,1,0,1,-0.616713464260101,5162600,6,0.311437249183655,2,0.26322340965271,1
"44",279,"Tajikistan",1999,1,0,0.510699987411499,0.547299981117249,0.338600009679794,1,"personal",0,1,2,NA,56.6500015258789,29.0100002288818,93.3600006103516,62,1,0,3,1.64497518539429,6094661,6,0.311437249183655,2,0.714617967605591,1
"45",310,"Venezuela",2006,0,0,0.4966000020504,0.0685999989509583,0.135000005364418,1,"personal",0,1,2,NA,50.7900009155273,44.7700004577637,74.6900024414062,68,1,0,3,1.64497518539429,27190882,6,0.311437249183655,2,0.714617967605591,1
"46",325,"Zimbabwe",1996,0,0,0.38740000128746,0.447200000286102,0.736299991607666,1,"party-based",0,1,4,21.4339008331299,10.6800003051758,50.0999984741211,48.3300018310547,71,0,0,2,0.580436944961548,11846110,2,0.135978117585182,2,0.502154231071472,2
"47",11,"Armenia",1996,0,1,0.12720000743866,0.129099994897842,0.457599997520447,1,"personal",0,1,5,18.6812000274658,18.5799999237061,44.4199981689453,60.2999992370605,4,1,0,1,-0.616713464260101,3173425,6,0.311437249183655,1,0.26322340965271,1
"48",318,"Zambia",2006,0,1,0.780799984931946,0.873399972915649,0.735899984836578,1,"party-based",0,1,4,9.01957035064697,25.1700000762939,54.6300010681152,70.7699966430664,70,1,0,0,-1.93558049201965,11781612,2,0.135978117585182,3,1.59274138322729e-09,2
