city_id;seats;distance;ur_percent;turnout;cpm;avu_compare;electoral_cycle;frauded
0339d4;5;0,034716498;37,29433272;23,42042755;4,4;70,73275862;2016-2021;0
0339d4;5;0,032373166;37,80487805;25,11130899;4,4;75,11450382;2016-2021;0
0339d4;5;-0,090707252;35,07109005;22,10834553;4,4;48,84259259;2016-2021;0
0339d4;5;-0,059321002;37,47216036;22,2932481;4,4;69,21001927;2016-2021;0
0339d4;5;-0,080438892;32,53481894;23,58803987;4,4;52,71659325;2016-2021;0
0339d4;5;-0,052200046;29,9928418;22,56863658;4,4;61,67770419;2016-2021;0
0339d4;5;-0,072691411;36,50107991;25,74215437;4,4;65,21126761;2016-2021;0
0339d4;5;-0,199675199;49,75;23,59932088;4,4;60;2016-2021;0
0339d4;5;-0,035979882;30,07672634;24,92631579;4,4;68,23734729;2016-2021;0
0339d4;5;-0,124057153;27,605245;22,80858676;4,4;59,75257732;2016-2021;0
0339d4;5;-0,085577926;26,2170088;22,35528942;4,4;64,95238095;2016-2021;0
0339d4;5;-0,575158558;26,24113475;22,8956229;4,4;64,33460076;2016-2021;0
0339d4;5;-0,103948202;34,5828295;27,25162488;4,4;58,44522968;2016-2021;0
0339d4;5;-0,088983043;25,22580645;28,27431141;4,8;65,40084388;2016-2021;0
0339d4;5;1,285314703;51,69811321;22,11538462;4,8;71,42857143;2016-2021;1
0339d4;5;-0,054600579;28,92030848;20,61281337;4,8;73,22352941;2016-2021;0
0339d4;5;-0,063439312;22,98232129;22,67657993;4,8;63,46341463;2016-2021;0
0339d4;5;-0,094908243;29,36096718;21,93632795;4,8;73,60169492;2016-2021;0
0339d4;5;-0,080880739;24,82369535;21,67280379;4,8;72,71794872;2016-2021;0
0339d4;5;-0,09808389;24,9516441;25,2483011;4,8;68,17582418;2016-2021;0
0a56be;5;0,577693646;62,85495012;21,08433735;2,4;76,42228739;2007-2011;0
0a56be;5;1,449485232;68,63596872;15,97329224;2,4;75,97359736;2007-2011;1
0a56be;5;-0,069845129;64,47368421;12,75720165;2,4;59,44134078;2007-2011;0
0a56be;5;2,12177043;69,8630137;15,30054645;2,4;81,93877551;2007-2011;1
0a56be;5;1,344453125;76,37096774;17,34234234;2,6;81,84818482;2007-2011;1
0a56be;5;2,503593369;77,28026534;21,44886364;2,6;81,76271186;2007-2011;1
0a56be;5;0,492801458;73,74193548;22,99711816;2,6;79,28388747;2007-2011;0
0a56be;5;0,972774417;73,34254144;20,87326944;2,6;78,27027027;2007-2011;0
0a56be;5;1,495977121;88,66894198;26,49673977;1,4;68,61826698;2011-2016;1
0a56be;5;0,637113115;86,85840708;28,0785817;1,4;81,00358423;2011-2016;0
0a56be;5;4,360621561;94,53453453;36,74796748;1,4;75,85421412;2011-2016;1
0a56be;5;5,580566762;96,15514334;53,36676218;1,4;81,90607735;2011-2016;1
0a56be;5;3,52341121;89,47185546;34,52784504;2;82,11126961;2011-2016;1
0a56be;5;0,69132317;75,59449312;29,12743252;2;70,24175824;2011-2016;0
0a56be;5;0,740812415;78,03379416;35,43940264;2;43,4;2011-2016;0
0a56be;5;9,825359741;94,40740741;65,26315789;2;88,3797054;2011-2016;1
0a56be;5;0,613624684;79,58462218;52,15968586;1,6;59,31847969;2016-2021;0
0a56be;5;2,89751347;90,5511811;49,00181488;1,6;67,28476821;2016-2021;1
0a56be;5;-0,06889439;68,85676741;24,21328671;1,6;58,53846154;2016-2021;0
0a56be;5;1,08957297;85,48476454;43,95365677;1,6;61,81506849;2016-2021;1
0a56be;5;0,194270518;75,60617193;25,46494993;1,6;53,47740668;2016-2021;0
0a56be;5;0,994893367;81,65524512;45,8040065;1,6;46,49509804;2016-2021;0
0a56be;5;0,865731895;78,78315133;35,94811612;1,6;69,42238267;2016-2021;0
0a56be;5;2,27324532;85,71428571;49,59839357;1,6;59,71428571;2016-2021;1
0b52f9;5;0,187974349;80,89171975;7,57430489;1,4;63,22147651;2007-2011;0
0b52f9;5;0,820850663;88,13481071;41,46159582;1,4;80,22222222;2007-2011;0
0b52f9;5;-0,083293808;78,46153846;7,272727273;1,4;60;2007-2011;0
